AGT_CHANNEL,AGT_STATUS,AGT_CD
AGENCY,INFORCE,1909
AGENCY,INFORCE,1910
AGENCY,INFORCE,1911
BANCA,INFORCE,1912
AGENCY,INFORCE,1913
AGENCY,INFORCE,1914
AGENCY,INFORCE,1915
AGENCY,INFORCE,1916
AGENCY,INFORCE,1917
BANCA,INFORCE,1918
AGENCY,INFORCE,1919
AGENCY,INFORCE,1920
AGENCY,INFORCE,1921
AGENCY,INFORCE,1922
AGENCY,INFORCE,1923
AGENCY,TERMINATED,1924
AGENCY,INFORCE,1925
AGENCY,INFORCE,1926
AGENCY,INFORCE,1927
AGENCY,INFORCE,1928
AGENCY,INFORCE,1929
AGENCY,INFORCE,1930
AGENCY,INFORCE,1931
AGENCY,INFORCE,1932
AGENCY,INFORCE,1933
AGENCY,INFORCE,1934
AGENCY,INFORCE,1935
AGENCY,INFORCE,1936
AGENCY,INFORCE,1937
AGENCY,INFORCE,1938
BANCA,INFORCE,1939
AGENCY,INFORCE,1940
AGENCY,TERMINATED,1941
AGENCY,INFORCE,1942
AGENCY,INFORCE,1943
AGENCY,INFORCE,1944
AGENCY,INFORCE,1945
AGENCY,INFORCE,1946
AGENCY,INFORCE,1947
AGENCY,INFORCE,1948
AGENCY,TERMINATED,1949
AGENCY,INFORCE,1950
AGENCY,INFORCE,1951
AGENCY,INFORCE,1952
BANCA,INFORCE,1953
AGENCY,INFORCE,1954
AGENCY,TERMINATED,1955
AGENCY,INFORCE,1956
AGENCY,INFORCE,1957
IFA,INFORCE,1958
AGENCY,INFORCE,1959
BANCA,INFORCE,1960
AGENCY,INFORCE,1961
AGENCY,INFORCE,1962
AGENCY,TERMINATED,1963
AGENCY,INFORCE,1964
AGENCY,INFORCE,1965
AGENCY,TERMINATED,1966
AGENCY,INFORCE,1967
AGENCY,INFORCE,1968
AGENCY,SUSPENDED,1969
AGENCY,INFORCE,1970
AGENCY,TERMINATED,1971
AGENCY,TERMINATED,1972
AGENCY,INFORCE,1973
AGENCY,INFORCE,1974
AGENCY,TERMINATED,1975
AGENCY,TERMINATED,1976
AGENCY,INFORCE,1977
AGENCY,INFORCE,1978
AGENCY,INFORCE,1979
AGENCY,INFORCE,1980
AGENCY,TERMINATED,1981
AGENCY,INFORCE,1982
AGENCY,INFORCE,1983
AGENCY,INFORCE,1984
AGENCY,INFORCE,1985
AGENCY,TERMINATED,1986
AGENCY,TERMINATED,1987
AGENCY,TERMINATED,1988
AGENCY,TERMINATED,1989
AGENCY,TERMINATED,1990
AGENCY,TERMINATED,1991
AGENCY,INFORCE,1992
AGENCY,INFORCE,1993
AGENCY,INFORCE,1994
AGENCY,TERMINATED,1995
AGENCY,INFORCE,1996
AGENCY,INFORCE,1997
AGENCY,INFORCE,1998
AGENCY,INFORCE,1999
AGENCY,INFORCE,2000
AGENCY,TERMINATED,2001
AGENCY,TERMINATED,2002
AGENCY,TERMINATED,2003
AGENCY,INFORCE,2004
AGENCY,INFORCE,2005
AGENCY,INFORCE,2006
AGENCY,INFORCE,2007
AGENCY,INFORCE,2008
BANCA,INFORCE,2009
AGENCY,INFORCE,2010
AGENCY,INFORCE,2011
AGENCY,TERMINATED,2012
BANCA,INFORCE,2013
AGENCY,INFORCE,2014
AGENCY,TERMINATED,2015
AGENCY,TERMINATED,2016
AGENCY,INFORCE,2017
AGENCY,INFORCE,2018
AGENCY,INFORCE,2019
AGENCY,INFORCE,2020
AGENCY,INFORCE,2021
AGENCY,INFORCE,2022
AGENCY,INFORCE,2023
AGENCY,INFORCE,2024
AGENCY,TERMINATED,2025
BANCA,INFORCE,2026
AGENCY,INFORCE,2027
AGENCY,TERMINATED,2028
AGENCY,TERMINATED,2029
AGENCY,INFORCE,2030
AGENCY,TERMINATED,2031
AGENCY,INFORCE,2032
AGENCY,INFORCE,2033
AGENCY,INFORCE,2034
AGENCY,TERMINATED,2035
BANCA,INFORCE,2036
AGENCY,TERMINATED,2037
AGENCY,TERMINATED,2038
AGENCY,INFORCE,2039
AGENCY,TERMINATED,2040
AGENCY,TERMINATED,2041
AGENCY,TERMINATED,2042
AGENCY,INFORCE,2043
AGENCY,INFORCE,2044
AGENCY,INFORCE,2045
AGENCY,TERMINATED,2046
AGENCY,INFORCE,2047
AGENCY,INFORCE,2048
AGENCY,INFORCE,2049
AGENCY,INFORCE,2050
AGENCY,TERMINATED,2051
AGENCY,INFORCE,2052
BANCA,INFORCE,2053
AGENCY,TERMINATED,2054
AGENCY,INFORCE,2055
AGENCY,INFORCE,2056
AGENCY,INFORCE,2057
AGENCY,TERMINATED,2058
AGENCY,INFORCE,2059
AGENCY,INFORCE,2060
AGENCY,INFORCE,2061
AGENCY,INFORCE,2062
AGENCY,INFORCE,2063
BANCA,INFORCE,2064
AGENCY,INFORCE,2065
AGENCY,INFORCE,2066
AGENCY,SUSPENDED,2067
AGENCY,TERMINATED,2068
AGENCY,INFORCE,2069
BANCA,TERMINATED,2070
AGENCY,INFORCE,2071
AGENCY,INFORCE,2072
AGENCY,INFORCE,2073
AGENCY,INFORCE,2074
AGENCY,TERMINATED,2075
AGENCY,TERMINATED,2076
AGENCY,TERMINATED,2077
BANCA,INFORCE,2078
AGENCY,TERMINATED,2079
AGENCY,INFORCE,2080
AGENCY,INFORCE,2081
AGENCY,INFORCE,2082
AGENCY,INFORCE,2083
AGENCY,INFORCE,2084
AGENCY,INFORCE,2085
AGENCY,INFORCE,2086
BANCA,INFORCE,2087
AGENCY,INFORCE,2088
AGENCY,INFORCE,2089
AGENCY,INFORCE,2090
AGENCY,INFORCE,2091
AGENCY,INFORCE,2092
AGENCY,INFORCE,2093
AGENCY,INFORCE,2094
AGENCY,INFORCE,2095
AGENCY,INFORCE,2096
AGENCY,INFORCE,2097
AGENCY,INFORCE,2098
AGENCY,INFORCE,2099
AGENCY,INFORCE,2100
AGENCY,INFORCE,2101
AGENCY,INFORCE,2102
AGENCY,INFORCE,2103
AGENCY,INFORCE,2104
AGENCY,INFORCE,2105
AGENCY,TERMINATED,2106
AGENCY,TERMINATED,2107
AGENCY,INFORCE,2108
AGENCY,TERMINATED,2109
AGENCY,TERMINATED,2110
AGENCY,INFORCE,2111
BANCA,INFORCE,2112
AGENCY,INFORCE,2113
AGENCY,INFORCE,2114
AGENCY,INFORCE,2115
AGENCY,INFORCE,2116
AGENCY,TERMINATED,2117
AGENCY,TERMINATED,2118
AGENCY,INFORCE,2119
AGENCY,TERMINATED,2120
BANCA,INFORCE,2121
AGENCY,INFORCE,2122
AGENCY,INFORCE,2123
AGENCY,INFORCE,2124
AGENCY,INFORCE,2125
AGENCY,INFORCE,2126
AGENCY,TERMINATED,2127
AGENCY,INFORCE,2128
AGENCY,INFORCE,2129
AGENCY,TERMINATED,2130
AGENCY,INFORCE,2131
AGENCY,INFORCE,2132
AGENCY,INFORCE,2133
AGENCY,TERMINATED,2134
AGENCY,TERMINATED,2135
AGENCY,INFORCE,2136
AGENCY,TERMINATED,2137
AGENCY,INFORCE,2138
AGENCY,INFORCE,2139
AGENCY,INFORCE,2140
BANCA,INFORCE,2141
AGENCY,INFORCE,2142
AGENCY,INFORCE,2143
AGENCY,INFORCE,2144
AGENCY,TERMINATED,2145
BANCA,INFORCE,2146
BANCA,INFORCE,2147
AGENCY,INFORCE,2148
AGENCY,TERMINATED,2149
AGENCY,TERMINATED,2150
BANCA,INFORCE,2151
AGENCY,INFORCE,2152
AGENCY,INFORCE,2153
AGENCY,INFORCE,2154
AGENCY,INFORCE,2155
AGENCY,INFORCE,2156
AGENCY,INFORCE,2157
AGENCY,INFORCE,2158
BANCA,INFORCE,2159
AGENCY,SUSPENDED,2160
BANCA,INFORCE,2161
AGENCY,INFORCE,2162
AGENCY,INFORCE,2163
AGENCY,INFORCE,2164
AGENCY,INFORCE,2165
AGENCY,INFORCE,2166
AGENCY,INFORCE,2167
AGENCY,INFORCE,2168
AGENCY,INFORCE,2169
BANCA,INFORCE,2170
AGENCY,INFORCE,2171
AGENCY,INFORCE,2172
BANCA,INFORCE,2173
AGENCY,INFORCE,2174
BANCA,INFORCE,2175
AGENCY,TERMINATED,2176
AGENCY,INFORCE,2177
AGENCY,INFORCE,2178
AGENCY,INFORCE,2179
AGENCY,INFORCE,2180
AGENCY,TERMINATED,2181
AGENCY,TERMINATED,2182
AGENCY,INFORCE,2183
AGENCY,INFORCE,2184
BANCA,INFORCE,2185
AGENCY,TERMINATED,2186
AGENCY,INFORCE,2187
AGENCY,TERMINATED,2188
AGENCY,INFORCE,2189
AGENCY,INFORCE,2190
AGENCY,INFORCE,2191
AGENCY,INFORCE,2192
AGENCY,INFORCE,2193
AGENCY,INFORCE,2194
AGENCY,INFORCE,2195
AGENCY,INFORCE,2196
AGENCY,SUSPENDED,2197
AGENCY,TERMINATED,2198
AGENCY,TERMINATED,2199
AGENCY,INFORCE,2200
AGENCY,INFORCE,2201
AGENCY,INFORCE,2202
AGENCY,INFORCE,2203
AGENCY,INFORCE,2204
AGENCY,INFORCE,2205
AGENCY,TERMINATED,2206
AGENCY,INFORCE,2207
AGENCY,INFORCE,2208
AGENCY,INFORCE,2209
AGENCY,TERMINATED,2210
AGENCY,INFORCE,2211
AGENCY,TERMINATED,2212
AGENCY,TERMINATED,2213
AGENCY,INFORCE,2214
BANCA,INFORCE,2215
AGENCY,INFORCE,2216
AGENCY,INFORCE,2217
AGENCY,INFORCE,2218
AGENCY,INFORCE,2219
AGENCY,INFORCE,2220
AGENCY,INFORCE,2221
AGENCY,INFORCE,2222
AGENCY,INFORCE,2223
AGENCY,INFORCE,2224
AGENCY,INFORCE,2225
AGENCY,INFORCE,2226
AGENCY,INFORCE,2227
AGENCY,INFORCE,2228
AGENCY,INFORCE,2229
AGENCY,INFORCE,2230
AGENCY,INFORCE,2231
AGENCY,INFORCE,2232
AGENCY,INFORCE,2233
AGENCY,INFORCE,2234
AGENCY,INFORCE,2235
AGENCY,INFORCE,2236
AGENCY,INFORCE,2237
AGENCY,INFORCE,2238
BANCA,INFORCE,2239
BANCA,INFORCE,2240
AGENCY,TERMINATED,2241
AGENCY,INFORCE,2242
AGENCY,INFORCE,2243
AGENCY,INFORCE,2244
AGENCY,INFORCE,2245
AGENCY,INFORCE,2246
AGENCY,TERMINATED,2247
AGENCY,INFORCE,2248
AGENCY,TERMINATED,2249
AGENCY,INFORCE,2250
AGENCY,TERMINATED,2251
AGENCY,INFORCE,2252
BANCA,INFORCE,2253
AGENCY,INFORCE,2254
AGENCY,INFORCE,2255
IFA,INFORCE,2256
AGENCY,TERMINATED,2257
BANCA,INFORCE,2258
AGENCY,TERMINATED,2259
BANCA,INFORCE,2260
AGENCY,INFORCE,2261
AGENCY,INFORCE,2262
AGENCY,INFORCE,2263
AGENCY,INFORCE,2264
BANCA,INFORCE,2265
AGENCY,INFORCE,2266
AGENCY,INFORCE,2267
AGENCY,INFORCE,2268
AGENCY,INFORCE,2269
IFA,TERMINATED,2270
AGENCY,INFORCE,2271
AGENCY,INFORCE,2272
AGENCY,INFORCE,2273
IFA,INFORCE,2274
AGENCY,INFORCE,2275
AGENCY,INFORCE,2276
AGENCY,INFORCE,2277
AGENCY,INFORCE,2278
AGENCY,INFORCE,2279
AGENCY,TERMINATED,2280
AGENCY,INFORCE,2281
BANCA,INFORCE,2282
AGENCY,INFORCE,2283
AGENCY,INFORCE,2284
AGENCY,INFORCE,2285
AGENCY,INFORCE,2286
AGENCY,INFORCE,2287
AGENCY,INFORCE,2288
AGENCY,INFORCE,2289
AGENCY,INFORCE,2290
AGENCY,INFORCE,2291
AGENCY,INFORCE,2292
AGENCY,TERMINATED,2293
AGENCY,INFORCE,2294
AGENCY,INFORCE,2295
BANCA,TERMINATED,2296
AGENCY,INFORCE,2297
AGENCY,TERMINATED,2298
AGENCY,TERMINATED,2299
AGENCY,INFORCE,2300
BANCA,INFORCE,2301
AGENCY,TERMINATED,2302
AGENCY,INFORCE,2303
AGENCY,INFORCE,2304
AGENCY,INFORCE,2305
BANCA,INFORCE,2306
AGENCY,TERMINATED,2307
AGENCY,INFORCE,2308
AGENCY,INFORCE,2309
AGENCY,INFORCE,2310
AGENCY,INFORCE,2311
AGENCY,INFORCE,2312
AGENCY,TERMINATED,2313
AGENCY,INFORCE,2314
AGENCY,INFORCE,2315
AGENCY,INFORCE,2316
AGENCY,TERMINATED,2317
AGENCY,TERMINATED,2318
AGENCY,INFORCE,2319
AGENCY,TERMINATED,2320
AGENCY,TERMINATED,2321
AGENCY,INFORCE,2322
AGENCY,INFORCE,2323
AGENCY,TERMINATED,2324
AGENCY,INFORCE,2325
AGENCY,INFORCE,2326
AGENCY,TERMINATED,2327
AGENCY,INFORCE,2328
AGENCY,TERMINATED,2329
AGENCY,TERMINATED,2330
AGENCY,TERMINATED,2331
AGENCY,INFORCE,2332
AGENCY,TERMINATED,2333
BANCA,INFORCE,2334
AGENCY,INFORCE,2335
AGENCY,INFORCE,2336
AGENCY,INFORCE,2337
AGENCY,TERMINATED,2338
AGENCY,INFORCE,2339
AGENCY,INFORCE,2340
AGENCY,TERMINATED,2341
AGENCY,INFORCE,2342
BANCA,INFORCE,2343
AGENCY,INFORCE,2344
BANCA,TERMINATED,2345
AGENCY,TERMINATED,2346
AGENCY,INFORCE,2347
AGENCY,TERMINATED,2348
AGENCY,INFORCE,2349
AGENCY,INFORCE,2350
AGENCY,INFORCE,2351
AGENCY,INFORCE,2352
BANCA,INFORCE,2353
AGENCY,INFORCE,2354
AGENCY,INFORCE,2355
IFA,INFORCE,2356
AGENCY,INFORCE,2357
AGENCY,TERMINATED,2358
AGENCY,TERMINATED,2359
AGENCY,INFORCE,2360
IFA,INFORCE,2361
AGENCY,TERMINATED,2362
BANCA,TERMINATED,2363
AGENCY,TERMINATED,2364
AGENCY,INFORCE,2365
AGENCY,INFORCE,2366
AGENCY,INFORCE,2367
AGENCY,SUSPENDED,2368
AGENCY,TERMINATED,2369
AGENCY,TERMINATED,2370
AGENCY,TERMINATED,2371
IFA,INFORCE,2372
AGENCY,TERMINATED,2373
AGENCY,INFORCE,2374
AGENCY,INFORCE,2375
BANCA,INFORCE,2376
BANCA,TERMINATED,2377
AGENCY,TERMINATED,2378
BANCA,INFORCE,2379
AGENCY,INFORCE,2380
IFA,INFORCE,2381
AGENCY,INFORCE,2382
AGENCY,TERMINATED,2383
BANCA,INFORCE,2384
AGENCY,INFORCE,2385
AGENCY,INFORCE,2386
AGENCY,INFORCE,2387
AGENCY,TERMINATED,2388
BANCA,INFORCE,2389
AGENCY,SUSPENDED,2390
IFA,INFORCE,2391
AGENCY,TERMINATED,2392
AGENCY,SUSPENDED,2393
AGENCY,INFORCE,2394
AGENCY,TERMINATED,2395
AGENCY,INFORCE,2396
AGENCY,INFORCE,2397
AGENCY,INFORCE,2398
AGENCY,TERMINATED,2399
AGENCY,TERMINATED,2400
AGENCY,INFORCE,2401
AGENCY,INFORCE,2402
AGENCY,INFORCE,2403
AGENCY,TERMINATED,2404
AGENCY,INFORCE,2405
AGENCY,TERMINATED,2406
AGENCY,INFORCE,2407
AGENCY,TERMINATED,2408
AGENCY,INFORCE,2409
IFA,INFORCE,2410
AGENCY,INFORCE,2411
AGENCY,INFORCE,2412
AGENCY,TERMINATED,2413
AGENCY,TERMINATED,2414
AGENCY,INFORCE,2415
AGENCY,TERMINATED,2416
AGENCY,INFORCE,2417
BANCA,INFORCE,2418
IFA,INFORCE,2419
AGENCY,TERMINATED,2420
IFA,INFORCE,2421
AGENCY,INFORCE,2422
AGENCY,INFORCE,2423
AGENCY,TERMINATED,2424
AGENCY,INFORCE,2425
BANCA,INFORCE,2426
AGENCY,INFORCE,2427
AGENCY,INFORCE,2428
BANCA,INFORCE,2429
AGENCY,INFORCE,2430
IFA,INFORCE,2431
AGENCY,TERMINATED,2432
AGENCY,TERMINATED,2433
BANCA,TERMINATED,2434
AGENCY,INFORCE,2435
AGENCY,TERMINATED,2436
AGENCY,TERMINATED,2437
AGENCY,TERMINATED,2438
BANCA,INFORCE,2439
AGENCY,TERMINATED,2440
AGENCY,INFORCE,2441
AGENCY,TERMINATED,2442
AGENCY,TERMINATED,2443
AGENCY,TERMINATED,2444
AGENCY,INFORCE,2445
AGENCY,INFORCE,2446
AGENCY,TERMINATED,2447
AGENCY,INFORCE,2448
AGENCY,TERMINATED,2449
AGENCY,INFORCE,2450
AGENCY,INFORCE,2451
AGENCY,TERMINATED,2452
AGENCY,INFORCE,2453
AGENCY,INFORCE,2454
AGENCY,INFORCE,2455
AGENCY,TERMINATED,2456
AGENCY,INFORCE,2457
AGENCY,INFORCE,2458
BANCA,INFORCE,2459
AGENCY,INFORCE,2460
AGENCY,INFORCE,2461
AGENCY,INFORCE,2462
AGENCY,INFORCE,2463
AGENCY,INFORCE,2464
AGENCY,INFORCE,2465
BANCA,INFORCE,2466
AGENCY,INFORCE,2467
AGENCY,INFORCE,2468
AGENCY,TERMINATED,2469
AGENCY,INFORCE,2470
AGENCY,INFORCE,2471
AGENCY,TERMINATED,2472
AGENCY,INFORCE,2473
AGENCY,INFORCE,2474
AGENCY,INFORCE,2475
AGENCY,INFORCE,2476
BANCA,INFORCE,2477
BANCA,INFORCE,2478
AGENCY,INFORCE,2479
AGENCY,INFORCE,2480
AGENCY,TERMINATED,2481
AGENCY,INFORCE,2482
AGENCY,TERMINATED,2483
AGENCY,INFORCE,2484
AGENCY,INFORCE,2485
AGENCY,INFORCE,2486
AGENCY,TERMINATED,2487
AGENCY,INFORCE,2488
AGENCY,TERMINATED,2489
AGENCY,INFORCE,2490
AGENCY,INFORCE,2491
AGENCY,INFORCE,2492
AGENCY,INFORCE,2493
AGENCY,INFORCE,2494
AGENCY,INFORCE,2495
AGENCY,INFORCE,2496
AGENCY,TERMINATED,2497
BANCA,INFORCE,2498
AGENCY,INFORCE,2499
AGENCY,INFORCE,2500
AGENCY,INFORCE,2501
BANCA,INFORCE,2502
AGENCY,INFORCE,2503
AGENCY,TERMINATED,2504
AGENCY,INFORCE,2505
AGENCY,INFORCE,2506
AGENCY,INFORCE,2507
AGENCY,INFORCE,2508
AGENCY,INFORCE,2509
AGENCY,TERMINATED,2510
AGENCY,INFORCE,2511
AGENCY,INFORCE,2512
AGENCY,INFORCE,2513
AGENCY,TERMINATED,2514
BANCA,INFORCE,2515
AGENCY,INFORCE,2516
AGENCY,TERMINATED,2517
AGENCY,TERMINATED,2518
AGENCY,INFORCE,2519
AGENCY,INFORCE,2520
AGENCY,INFORCE,2521
AGENCY,INFORCE,2522
AGENCY,INFORCE,2523
AGENCY,INFORCE,2524
AGENCY,TERMINATED,2525
AGENCY,INFORCE,2526
AGENCY,SUSPENDED,2527
AGENCY,TERMINATED,2528
AGENCY,INFORCE,2529
AGENCY,INFORCE,2530
AGENCY,INFORCE,2531
AGENCY,TERMINATED,2532
BANCA,INFORCE,2533
BANCA,INFORCE,2534
AGENCY,INFORCE,2535
BANCA,INFORCE,2536
AGENCY,INFORCE,2537
AGENCY,INFORCE,2538
AGENCY,INFORCE,2539
AGENCY,INFORCE,2540
AGENCY,INFORCE,2541
AGENCY,INFORCE,2542
AGENCY,INFORCE,2543
AGENCY,INFORCE,2544
AGENCY,INFORCE,2545
AGENCY,INFORCE,2546
AGENCY,INFORCE,2547
AGENCY,TERMINATED,2548
AGENCY,INFORCE,2549
AGENCY,INFORCE,2550
AGENCY,INFORCE,2551
AGENCY,INFORCE,2552
AGENCY,TERMINATED,2553
AGENCY,INFORCE,2554
AGENCY,INFORCE,2555
AGENCY,INFORCE,2556
AGENCY,INFORCE,2557
AGENCY,INFORCE,2558
BANCA,INFORCE,2559
AGENCY,INFORCE,2560
AGENCY,TERMINATED,2561
AGENCY,INFORCE,2562
AGENCY,INFORCE,2563
AGENCY,INFORCE,2564
AGENCY,INFORCE,2565
AGENCY,INFORCE,2566
AGENCY,INFORCE,2567
AGENCY,INFORCE,2568
AGENCY,INFORCE,2569
AGENCY,INFORCE,2570
AGENCY,INFORCE,2571
AGENCY,INFORCE,2572
AGENCY,INFORCE,2573
AGENCY,INFORCE,2574
AGENCY,INFORCE,2575
AGENCY,INFORCE,2576
AGENCY,INFORCE,2577
AGENCY,INFORCE,2578
AGENCY,INFORCE,2579
AGENCY,INFORCE,2580
AGENCY,INFORCE,2581
IFA,INFORCE,2582
AGENCY,INFORCE,2583
AGENCY,TERMINATED,2584
AGENCY,INFORCE,2585
AGENCY,TERMINATED,2586
AGENCY,INFORCE,2587
AGENCY,INFORCE,2588
AGENCY,INFORCE,2589
AGENCY,INFORCE,2590
AGENCY,TERMINATED,2591
AGENCY,INFORCE,2592
AGENCY,INFORCE,2593
AGENCY,INFORCE,2594
AGENCY,INFORCE,2595
AGENCY,INFORCE,2596
AGENCY,INFORCE,2597
AGENCY,INFORCE,2598
IFA,INFORCE,2599
AGENCY,INFORCE,2600
BANCA,INFORCE,2601
AGENCY,TERMINATED,2602
AGENCY,INFORCE,2603
AGENCY,TERMINATED,2604
AGENCY,INFORCE,2605
AGENCY,TERMINATED,2606
AGENCY,SUSPENDED,2607
AGENCY,INFORCE,2608
BANCA,INFORCE,2609
BANCA,INFORCE,2610
AGENCY,INFORCE,2611
BANCA,INFORCE,2612
AGENCY,TERMINATED,2613
AGENCY,INFORCE,2614
AGENCY,INFORCE,2615
AGENCY,INFORCE,2616
AGENCY,INFORCE,2617
AGENCY,INFORCE,2618
AGENCY,INFORCE,2619
AGENCY,INFORCE,2620
AGENCY,INFORCE,2621
AGENCY,INFORCE,2622
AGENCY,INFORCE,2623
AGENCY,INFORCE,2624
AGENCY,INFORCE,2625
AGENCY,INFORCE,2626
AGENCY,TERMINATED,2627
AGENCY,INFORCE,2628
AGENCY,TERMINATED,2629
AGENCY,INFORCE,2630
BANCA,INFORCE,2631
AGENCY,INFORCE,2632
AGENCY,TERMINATED,2633
AGENCY,TERMINATED,2634
AGENCY,TERMINATED,2635
AGENCY,TERMINATED,2636
AGENCY,TERMINATED,2637
AGENCY,INFORCE,2638
AGENCY,INFORCE,2639
AGENCY,INFORCE,2640
AGENCY,TERMINATED,2641
AGENCY,INFORCE,2642
AGENCY,TERMINATED,2643
AGENCY,INFORCE,2644
AGENCY,INFORCE,2645
AGENCY,INFORCE,2646
AGENCY,INFORCE,2647
AGENCY,INFORCE,2648
BANCA,INFORCE,2649
AGENCY,INFORCE,2650
AGENCY,INFORCE,2651
AGENCY,INFORCE,2652
AGENCY,TERMINATED,2653
AGENCY,TERMINATED,2654
AGENCY,INFORCE,2655
AGENCY,INFORCE,2656
AGENCY,INFORCE,2657
AGENCY,TERMINATED,2658
AGENCY,INFORCE,2659
AGENCY,TERMINATED,2660
AGENCY,INFORCE,2661
AGENCY,INFORCE,2662
AGENCY,INFORCE,2663
AGENCY,INFORCE,2664
AGENCY,INFORCE,2665
IFA,INFORCE,2666
AGENCY,INFORCE,2667
BANCA,INFORCE,2668
AGENCY,INFORCE,2669
AGENCY,INFORCE,2670
AGENCY,INFORCE,2671
AGENCY,TERMINATED,2672
AGENCY,INFORCE,2673
AGENCY,INFORCE,2674
AGENCY,INFORCE,2675
BANCA,INFORCE,2676
AGENCY,INFORCE,2677
AGENCY,INFORCE,2678
AGENCY,TERMINATED,2679
AGENCY,TERMINATED,2680
BANCA,INFORCE,2681
AGENCY,INFORCE,2682
AGENCY,TERMINATED,2683
AGENCY,INFORCE,2684
AGENCY,INFORCE,2685
AGENCY,TERMINATED,2686
AGENCY,INFORCE,2687
AGENCY,TERMINATED,2688
BANCA,INFORCE,2689
AGENCY,INFORCE,2690
AGENCY,INFORCE,2691
AGENCY,INFORCE,2692
AGENCY,INFORCE,2693
AGENCY,INFORCE,2694
AGENCY,INFORCE,2695
AGENCY,INFORCE,2696
AGENCY,TERMINATED,2697
AGENCY,INFORCE,2698
AGENCY,TERMINATED,2699
AGENCY,INFORCE,2700
AGENCY,INFORCE,2701
AGENCY,INFORCE,2702
AGENCY,INFORCE,2703
AGENCY,INFORCE,2704
AGENCY,INFORCE,2705
AGENCY,INFORCE,2706
AGENCY,TERMINATED,2707
AGENCY,TERMINATED,2708
AGENCY,INFORCE,2709
AGENCY,TERMINATED,2710
AGENCY,INFORCE,2711
AGENCY,INFORCE,2712
AGENCY,INFORCE,2713
AGENCY,INFORCE,2714
AGENCY,INFORCE,2715
AGENCY,INFORCE,2716
AGENCY,INFORCE,2717
AGENCY,INFORCE,2718
AGENCY,INFORCE,2719
AGENCY,INFORCE,2720
BANCA,INFORCE,2721
AGENCY,INFORCE,2722
AGENCY,INFORCE,2723
AGENCY,TERMINATED,2724
AGENCY,INFORCE,2725
AGENCY,INFORCE,2726
AGENCY,INFORCE,2727
AGENCY,INFORCE,2728
AGENCY,TERMINATED,2729
AGENCY,INFORCE,2730
AGENCY,TERMINATED,2731
AGENCY,TERMINATED,2732
AGENCY,TERMINATED,2733
AGENCY,INFORCE,2734
AGENCY,INFORCE,2735
AGENCY,INFORCE,2736
BANCA,INFORCE,2737
IFA,INFORCE,2738
AGENCY,INFORCE,2739
AGENCY,TERMINATED,2740
AGENCY,INFORCE,2741
AGENCY,INFORCE,2742
AGENCY,TERMINATED,2743
AGENCY,INFORCE,2744
AGENCY,TERMINATED,2745
AGENCY,TERMINATED,2746
AGENCY,INFORCE,2747
BANCA,INFORCE,2748
AGENCY,TERMINATED,2749
IFA,INFORCE,2750
AGENCY,TERMINATED,2751
AGENCY,INFORCE,2752
AGENCY,TERMINATED,2753
AGENCY,INFORCE,2754
AGENCY,INFORCE,2755
AGENCY,INFORCE,2756
AGENCY,TERMINATED,2757
AGENCY,INFORCE,2758
IFA,TERMINATED,2759
BANCA,TERMINATED,2760
AGENCY,INFORCE,2761
AGENCY,INFORCE,2762
AGENCY,INFORCE,2763
AGENCY,TERMINATED,2764
AGENCY,INFORCE,2765
AGENCY,INFORCE,2766
AGENCY,TERMINATED,2767
BANCA,INFORCE,2768
AGENCY,INFORCE,2769
AGENCY,INFORCE,2770
AGENCY,INFORCE,2771
AGENCY,INFORCE,2772
BANCA,INFORCE,2773
BANCA,INFORCE,2774
BANCA,INFORCE,2775
AGENCY,INFORCE,2776
AGENCY,INFORCE,2777
AGENCY,INFORCE,2778
AGENCY,INFORCE,2779
AGENCY,INFORCE,2780
BANCA,INFORCE,2781
AGENCY,INFORCE,2782
AGENCY,INFORCE,2783
AGENCY,INFORCE,2784
AGENCY,INFORCE,2785
AGENCY,TERMINATED,2786
AGENCY,INFORCE,2787
AGENCY,INFORCE,2788
AGENCY,INFORCE,2789
AGENCY,INFORCE,2790
AGENCY,INFORCE,2791
AGENCY,INFORCE,2792
AGENCY,INFORCE,2793
AGENCY,INFORCE,2794
AGENCY,INFORCE,2795
AGENCY,INFORCE,2796
AGENCY,INFORCE,2797
AGENCY,INFORCE,2798
AGENCY,INFORCE,2799
AGENCY,INFORCE,2800
AGENCY,TERMINATED,2801
AGENCY,INFORCE,2802
AGENCY,INFORCE,2803
AGENCY,TERMINATED,2804
AGENCY,INFORCE,2805
AGENCY,INFORCE,2806
AGENCY,INFORCE,2807
AGENCY,INFORCE,2808
AGENCY,TERMINATED,2809
AGENCY,INFORCE,2810
AGENCY,INFORCE,2811
BANCA,INFORCE,2812
AGENCY,INFORCE,2813
AGENCY,INFORCE,2814
AGENCY,INFORCE,2815
AGENCY,INFORCE,2816
AGENCY,INFORCE,2817
AGENCY,TERMINATED,2818
AGENCY,INFORCE,2819
AGENCY,TERMINATED,2820
AGENCY,TERMINATED,2821
AGENCY,INFORCE,2822
AGENCY,INFORCE,2823
AGENCY,TERMINATED,2824
BANCA,INFORCE,2825
AGENCY,TERMINATED,2826
AGENCY,INFORCE,2827
AGENCY,INFORCE,2828
AGENCY,INFORCE,2829
AGENCY,INFORCE,2830
AGENCY,INFORCE,2831
BANCA,INFORCE,2832
